#rno k i j rlen rwid rgrd rtp rbth rhk man ncon ustrf ndv line_id
36 5 596 568 144.63112 6.398443001361337 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
37 4 597 567 200.95706 6.4441643315063235 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
38 4 598 568 148.06055 6.490339360895218 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
39 4 599 568 201.98532 6.536650437072662 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
40 4 600 568 207.8194 6.590867601694217 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
41 4 601 568 101.316765 6.6317663283536366 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
42 4 601 567 108.653175 6.65954535776553 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
43 4 602 567 209.32002 6.701613208251707 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
44 4 603 567 208.61702 6.756906247156206 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
45 4 604 567 159.03156 6.805546139443418 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
46 4 605 566 230.03104 6.857019112432713 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
47 4 606 566 101.56583 6.90088942136812 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
48 4 606 565 189.70268 6.93942425432699 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
49 4 607 564 172.10179 6.987291018425529 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
50 3 608 564 174.8856 7.033197378016906 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
51 3 609 563 208.67146 7.083941990350509 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
52 3 610 562 170.54991 7.134112958105618 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
53 3 610 561 124.57843 7.173158386419042 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
54 3 611 561 201.70226 7.216325334749645 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
55 2 612 561 201.70226 7.269695727621773 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
56 2 613 562 163.28741 7.3179839396065836 0.0001 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
57 2 614 562 144.8968 7.358756761616961 0.0007526874724121626 210.2617950439453 1 1.0 0.03700000047683716 2 1.0 0 13433723
58 4 708 528 150.42581 6.173789141120643 0.0009518204305024726 201.2329944852657 1 1.0 0.03700000047683716 2 1.0 0 13436723
59 4 708 527 178.4813 6.195494406216092 0.0009389322472983534 201.0898161243504 1 1.0 0.03700000047683716 2 1.0 0 13436723
60 3 707 526 206.48512 6.220899141029956 0.0007681379166950504 200.92223428307176 1 1.0 0.03700000047683716 2 1.0 0 13436723
61 3 706 525 157.8692 6.244943636981846 0.0008811474599454606 200.7636252311073 1 1.0 0.03700000047683716 2 1.0 0 13436723
62 3 705 525 161.68306 6.26603155548096 0.0010379659577214556 200.62451918506085 1 1.0 0.03700000047683716 2 1.0 0 13436723
63 2 704 524 223.83386 6.291472623399621 0.0009360379956337159 200.4566976731599 1 1.0 0.03700000047683716 2 1.0 0 13436723
64 2 703 523 257.46536 6.323234560009098 0.0008253787772762089 200.24718067333328 1 1.0 0.03700000047683716 2 1.0 0 13436723
65 2 702 522 230.70122 6.355449684684993 0.0007633171341394228 200.03467422720175 1 1.0 0.03700000047683716 2 1.0 0 13436723
66 2 701 521 173.8287 6.3821454641468405 0.000792355330003309 199.85857603490163 1 1.0 0.03700000047683716 2 1.0 0 13436723
67 2 700 521 142.57207 6.403025401248105 0.0007874193121557777 199.72084193411885 1 1.0 0.03700000047683716 2 1.0 0 13436723
68 2 700 520 115.319115 6.420044173123442 0.0012052806999163566 199.60857793498377 1 1.0 0.03700000047683716 2 1.0 0 13436723
69 3 699 520 203.97102 6.441114788034262 0.0009796834298190936 199.46958603172243 1 1.0 0.03700000047683716 2 1.0 0 13436723
70 3 698 519 255.06871 6.471407764388135 0.0007346995214675167 199.26975899977788 1 1.0 0.03700000047683716 2 1.0 0 13436723
71 3 697 518 175.421 6.499816679647851 0.0009356969007821444 199.08236014035919 1 1.0 0.03700000047683716 2 1.0 0 13436723
72 4 691 557 208.56425 35.534072624118515 0.0002191906460802447 199.79463453699063 1 1.6459059 0.03700000047683716 2 1.0 0 13434643
73 4 691 556 197.23254 35.538221107550875 0.00013166799629452935 199.74891920324038 1 1.0 0.03700000047683716 2 1.0 0 13434643
74 2 615 562 208.56577 8.868920804969163 0.0010447691622868145 210.1527330341726 1 1.0 0.03700000047683716 2 1.0 0 13435051
75 2 616 562 208.14325 8.886344891448386 0.0007836529051902607 209.93482995419393 1 1.0 0.03700000047683716 2 1.0 0 13435051
